"","long","lat","order","hole","piece","id","group"
"2217",24.1401,-7.0498,2217,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2218",24.1329,-7.0466,2218,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2219",24.13,-7.0466,2219,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2220",24.1279,-7.0503,2220,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2221",24.1273,-7.0545,2221,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2222",24.1269,-7.0559,2222,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2223",24.1269,-7.0568,2223,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2224",24.1245,-7.0654,2224,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2225",24.1245,-7.0674,2225,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2226",24.1185,-7.0698,2226,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2227",24.1147,-7.0705,2227,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2228",24.109,-7.0697,2228,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2229",24.1082,-7.069,2229,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2230",24.1067,-7.068,2230,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2231",24.1028,-7.0694,2231,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2232",24.1001,-7.0705,2232,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2233",24.0906,-7.069,2233,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2234",24.0846,-7.068,2234,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2235",24.0809,-7.0667,2235,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2236",24.0743,-7.0665,2236,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2237",24.0673,-7.0708,2237,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2238",24.0529,-7.1016,2238,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2239",24.053,-7.1068,2239,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2240",24.0511,-7.1119,2240,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2241",24.0489,-7.1107,2241,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2242",24.0468,-7.1139,2242,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2243",24.0449,-7.1158,2243,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2244",24.0309,-7.1292,2244,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2245",24.0295,-7.1314,2245,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2246",24.0295,-7.132,2246,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2247",24.0286,-7.1326,2247,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2248",24.0286,-7.1337,2248,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2249",24.0269,-7.1361,2249,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2250",24.0244,-7.1426,2250,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2251",24.0191,-7.1576,2251,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2252",24.0156,-7.1627,2252,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2253",24.0122,-7.1672,2253,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2254",23.9931,-7.1817,2254,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2255",23.9926,-7.1835,2255,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2256",23.9926,-7.1849,2256,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2257",23.9927,-7.1876,2257,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2258",23.9927,-7.1894,2258,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2259",23.9913,-7.1921,2259,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2260",23.991,-7.1924,2260,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2261",23.99,-7.1937,2261,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2262",23.9889,-7.1947,2262,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2263",23.981,-7.199,2263,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2264",23.9779,-7.1985,2264,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2265",23.9724,-7.2035,2265,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2266",23.9685,-7.2036,2266,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2267",23.9724,-7.2381,2267,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2268",23.9805,-7.2454,2268,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2269",23.9818,-7.2718,2269,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2270",23.9793,-7.2834,2270,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2271",23.9779,-7.3065,2271,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2272",23.9767,-7.3119,2272,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2273",23.9759,-7.3128,2273,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2274",23.9745,-7.3154,2274,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2275",23.9731,-7.3159,2275,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2276",23.9719,-7.3159,2276,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2277",23.9698,-7.3181,2277,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2278",23.968,-7.32,2278,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2279",23.968,-7.3282,2279,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2280",23.9691,-7.3289,2280,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2281",23.9796,-7.3451,2281,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2282",23.9984,-7.3466,2282,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2283",24.0048,-7.3582,2283,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2284",24.009,-7.3612,2284,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2285",24.0038,-7.3779,2285,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2286",23.9985,-7.3786,2286,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2287",23.9909,-7.3811,2287,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2288",23.9863,-7.3844,2288,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2289",23.9815,-7.4099,2289,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2290",23.9812,-7.4127,2290,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2291",23.9801,-7.4142,2291,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2292",23.9787,-7.4228,2292,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2293",23.9776,-7.4385,2293,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2294",23.9745,-7.4434,2294,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2295",23.9724,-7.4481,2295,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2296",23.9619,-7.4796,2296,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2297",23.9619,-7.4825,2297,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2298",23.9623,-7.4833,2298,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2299",23.958,-7.4853,2299,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2300",23.958,-7.4947,2300,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2301",23.9571,-7.4958,2301,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2302",23.9551,-7.4975,2302,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2303",23.9537,-7.5116,2303,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2304",23.9311,-7.5285,2304,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2305",23.9341,-7.535,2305,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
